date,reviewID,reviewerID,reviewContent,rating,usefulCount,coolCount,funnyCount,flagged,hotelID
06-Jun-11,FliRxj4NrYVR_pzL57Sgdw,bXmJD9Xcr8H1wgIkjC1Blw,"If you are offered an upgrade to the executive floor for $19, take it.   The regular rooms are TINY.  The rooms are ok as far as style goes, just a little outdated.  Old, CRT TV's, no wifi in the rooms, and the bathrooms need major overhauls.  The showerheads are out of a dollar store with lousy pressure and the sealant around the tub and toilet was peeling up or missing. The staff was great, 'nuff about that. Wifi is sold by the hour in the lobby, $7.  Wired internet is available in the rooms for $15-20 a day. The hotel overall is very nice, there is a CVS and parking across the street.  We may come back, but not to the regular rooms.",3,2,1,1,YR,2m_KBLL9Bk_dwZ5n5b11nw
24-Mar-11,#NAME?,_LyPshyvi6c1wT9v1e2OPg,"Oh my God.  This place is SWANK.  And not trashy swank like Vegas, but I'm-from-old-money-so-suck-my-balls swank.  And that's definitely a good thing.  We felt like such hobos with our non-designer suitcases and 3 duffel bags full of beer.  I mean, valet parking alone was $60.  They mean business! I don't know how she did it, but one of my fellow bridesmaids got us a room for $95 a night.  Holy bajeezus, man.  Nothing skews your sense of power more than a high class hotel room for that little money.  I wanted to freak out and just start breaking things, rock star style. ANYWAY.  My only gripe with the room is that there's no mini fridge.  Wtf?  How's a girl supposed to keep her liquor chilled?  We made do with a bathtub full of ice.  Incidentally, we also couldn't get the drain to stay plugged, so I guess fun sexy bath time is a no-no.  On the plus side, the closet is huge.  So big, in fact, that we made our guy friend sleep in there.  He loved it, haha.",4,4,1,5,YR,2m_KBLL9Bk_dwZ5n5b11nw
26-Jan-12,BZ5a4yVcnamG6xkseeR2_A,M45s-EOwK4H7zT51uGxbvw,"Went here for tea.  We had a groupon.  Of course, who doesn't go ga-ga over the lobby at the Palmer house!  What a beaut!  So we sat up on the sort of balcony and had a tray of finger sandwiches served to us.  Most were really good.  The tea was a nice selection.   I got an excellent pot of jasmine tea.  Then we got a tray of delicious desserts.  We were stuffed by the time we left.  Nice ambiance, nice food.  Fun!",4,0,0,0,YR,2m_KBLL9Bk_dwZ5n5b11nw
10-Mar-11,ujZKP6dJ44YTsKy_5INwrA,JY6IepgSDkESrtMl1GCD_Q,"Considering this place is a 4 star hotel, I was slightly disappointed with the room decor. The hotel lobby area was so grand and beautiful. I was sure the rooms would be just as nice. Unfortunately, I was slightly let down once I walked into my room. The lighting could've been a lot better, the bathroom door didn't close correctly, and the TV they had was probably the oldest TV I've seen in a hotel room in a while (it wasn't even a flat screen...WTF?). I don't like how these ritzy type hotels charge for internet. I mean, if you're going to charge us that much for a room, at least provide us with some internet so we can get work done, check our emails, Yelp...you know? But other than that, I was comfy in my room. Location was great, next to Millennium Park, short walk from the Cultural Center and Art Institute, and a bunch of restaurants nearby. There was also an entrance to the subway line right in front of one of the hotel entrances. I'm not quite sure if I'd stay here again. Depends on the neighborhood and prices and everything. I wouldn't say that I would never consider this place again, but maybe I'll check out something new if I were given the opportunity.",3,1,0,0,YR,2m_KBLL9Bk_dwZ5n5b11nw
02-Sep-11,wezMM1l7_pjPqpP4-iq4vQ,3Rh4z7OoZQoH6LXgh783YA,"This place was disappointment to say the very least. At first glance it looks grand and ornate, but don't look too closely or you will be sorely disappointed. Front desk check/reception was rude, arrogant and reluctant to be helpful. Did I mention RUDE? On a positive note, the housekeeping staff was first class, professional and very helpful. In my humble opinion, the housekeeping staff should switch positions with the front desk employees and this place would be, without a doubt, five stars. I will avoid Hilton's whenever possible. Based on rudeness and arrogant front desk , I would have given a minus star if I knew how.",1,0,0,0,YR,2m_KBLL9Bk_dwZ5n5b11nw
12-Jun-09,JRz3sweYb6K_f1VI5_uxlQ,FUa2UYW8T8SeXtKdDzx3Bw,"I just adore this hotel. It really is gorgeous. I'm a big fan of anything with a great history behind it, and this hotel is chalk full of interesting history. I love the architecture and how I feel like I'm stepping back into the 1940s-1950s whenever I walk the halls with the movie stars from one of the best eras in Hollywood. I've been here twice (though didn't stay the night-my mom did) and I can't wait to go back just to take it all in again. This time I went with my mom, boyfriend, and his mom to wander around and check out all the fancy stuff. There was a wedding reception and a prom going on, so we didn't see the smaller rooms, but we did venture into the Grand Ballroom, and boy was it ever grand! They don't call it that for nothing, let me tell you. The chandeliers were just gorgeous. We wandered all over and encountered the most beautiful piano I've ever seen. Sadly they'd locked it (too many people trying to play it, I imagine), so I didn't get to see what I'm sure are beautiful keys. Sigh. Maybe someday. I'm not entirely sure what Gene is talking about, I have yet to encounter a small room there. We booked a room both times using hotwire and were able to score a $78 (for a saturday and sunday, friday for my bf's mom was $73) deal. Good sized room, double beds, and with a window looking at another wing of the hotel. The only thing I didn't really like was that there was no screen in the window, but as I wouldn't go there with kids, it's not that big of a deal. I can't wait until I can stay there myself (though it'll be a while since I live one el stop away).",4,0,0,0,YR,2m_KBLL9Bk_dwZ5n5b11nw
13-Sep-12,Sh_HM_UIPuHrmXKZu_y-vQ,Uw2v16SKvj9uiheMp1q4oA,"This place is in a great location and is beautiful, but that's about it.  It is way too crowded, long lines at the check in and check out, people EVERYWHERE and really long walks to the rooms.  Riding the elevators in the morning took longer than my commute to work.  It is just a big hotel with way too many people staying there.   Oh, and my key quit working, which create about 20 minutes of logistics in the morning and made me late for the meeting I traveled to Chicago for in the first place.  Palmer House, while beautiful, has bit off more than they can chew with this monstrosity of a hotel.  Not a good place to stay if you are on business travel.",2,1,0,0,NR,2m_KBLL9Bk_dwZ5n5b11nw
27-Aug-12,_1Zy0j1Dx4Y_rO-CFvLtQg,qPjyjveDIWmSTZdQ4mKHQw,"Spent the weekend in Chicago and what a fabulous place to stay.  The lobby was amazingly beautiful and the staff always pleasant and willing to assist.  The rooms were clean, spacious and updated, but no coffee in the room.  Nothing worse than waking up and not having coffee readily available.  Parking prices were outrageous compared to other Hotels in the City.  Overall, this is one of the most beautiful hotels in the City and if you get a chance, stop into the lobby bar for a cocktail and a view of the art work on the ceiling....amazing.",4,1,0,0,NR,2m_KBLL9Bk_dwZ5n5b11nw
08-Jun-12,kd9_mhxk2ob10pzgtKaCeQ,5aCEquYmXUIsWmpUp1gqxA,"Stayed here while attending the IRCE2012 conference.  This as one of the 4 or 5 hotels recommended by the conference and also the most expensive.  Probably b/c it's located in the middle of downtown - walking distance within about 15 Starbucks in a 1 mile area! Location: 5 stars Rooms: 2.5 stars (thin walls and doors - so I could hear clearly the conversations happening in the rooms around me).  I paid $300 per night, but had a view of scaffolding into the brick walls of the building next door.  Probably still better than my coworker whose room faced the train tracks. Layout: 3 stars - it's confusing - multiple buildings of various heights and my 8th floor room had 3 different elevator locations I could take. Decor: Rooms are very dated (dated, not classic mind you) - well maintained, but dated in decor and layout. Amenities: 3 stars.  Good water pressure, bright / clean bathrooms.  But you have to pay for use of the gym?  That really sucks. Late check out will cost you extra!",3,0,0,0,NR,2m_KBLL9Bk_dwZ5n5b11nw
12-Aug-10,N1XuGPBTzvi3fQFE6_gVwA,QNSL8oCbpiukOFIiX4cwmQ,"We were fairly disappointed. While the lobby area is quite immaculate and historic, the rooms are not. They are quite small. On our second night there we experienced problems with some loud partiers next door. We called management and they tried to contact them a few times. Finally, we called again and they asked if they could bring some earplugs to us. We explained that we already had some. Unfortunately, we did not sleep well that night. We would choose a different place to stay the next time we are in Chicago.",2,0,0,0,YR,2m_KBLL9Bk_dwZ5n5b11nw
